id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;;lat;cpu;mem
;stage 2 failure;stage 2 failure;52,47688293;2,6;1,059103012;0,664665971;1758287839;dl;rpi3;;;;;
;suspect;suspect;27,16732025;1,6;1,059103012;0,664753457;1758287840;dl;rpi3;;;;;
;normal;normal;25,39110184;1,5;1,059103012;0,664840897;1758287841;dl;rpi3;;;;;
;normal;normal;24,83201027;1,5;1,060581207;0,664928292;1758287842;dl;rpi3;;;;;
;stage 2 failure;rolling element failure;25,66289902;1,6;1,060676575;0,664754953;1758287843;dl;rpi3;;;;;
;suspect;normal;26,20911598;1,6;1,060771942;0,664581704;1758287844;dl;rpi3;;;;;
;normal;normal;26,48496628;2,1;1,06086731;0,664669098;1758287845;dl;rpi3;;;;;
;normal;normal;26,08799934;2;1,049900055;0,664756447;1758287846;dl;rpi3;;;;;
;normal;normal;26,8638134;1,7;1,051235199;0,66484375;1758287847;dl;rpi3;;;;;
;suspect;normal;52,48188972;4,1;1,060914993;0,664670659;1758287848;dl;rpi3;;;;;
;normal;normal;43,18404198;2,8;1,064491272;0,664757939;1758287849;dl;rpi3;;;;;
;normal;normal;20,87020874;2;1,065015793;0,664845173;1758287850;dl;rpi3;;;;;
;normal;normal;45,33910751;3,1;1,065301895;0,664932362;1758287851;dl;rpi3;;;;;
;suspect;suspect;52,56700516;3,5;1,067352295;0,665019506;1758287852;dl;rpi3;;;;;
;normal;normal;41,20802879;3;1,06883049;0,665106604;1758287853;dl;rpi3;;;;;
;normal;normal;26,7739296;1,6;1,071691513;0,665193657;1758287854;dl;rpi3;;;;;
;normal;normal;24,51705933;1,5;1,071739197;0,665280665;1758287855;dl;rpi3;;;;;
;suspect;suspect;53,65896225;3,2;1,072835922;0,665367628;1758287857;dl;rpi3;;;;;
;normal;normal;48,29382896;3,5;1,07293129;0,665454545;1758287858;dl;rpi3;;;;;
;suspect;suspect;40,39025307;3;1,072978973;0,665541418;1758287859;dl;rpi3;;;;;
;rolling element failure;rolling element failure;27,68731117;4;1,067352295;0,665628245;1758287860;dl;rpi3;;;;;
;suspect;normal;23,13280106;1,5;1,069831848;0,665455489;1758287861;dl;rpi3;;;;;
;normal;normal;27,81200409;2,1;1,070833206;0,665542294;1758287862;dl;rpi3;;;;;
;normal;normal;26,7791748;1,6;1,071500778;0,665629053;1758287863;dl;rpi3;;;;;
;rolling element failure;suspect;28,4910202;1,8;1,071643829;0,665456432;1758287864;dl;rpi3;;;;;
;suspect;suspect;26,12996101;2,2;1,072359085;0,665543168;1758287865;dl;rpi3;;;;;
;normal;normal;26,41892433;2,2;1,072454453;0,66562986;1758287866;dl;rpi3;;;;;
;normal;suspect;24,12104607;2;1,072454453;0,665457372;1758287867;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;30,45010567;2,2;1,07293129;0,665544041;1758287868;dl;rpi3;;;;;
;suspect;suspect;24,62267876;2,8;1,072978973;0,665630666;1758287869;dl;rpi3;;;;;
;normal;early;24,02591705;1,5;1,073646545;0,665458312;1758287870;dl;rpi3;;;;;
;normal;early;25,11501312;1,6;1,073646545;0,665286047;1758287871;dl;rpi3;;;;;
;normal;normal;25,80595016;1,6;1,073646545;0,665372671;1758287872;dl;rpi3;;;;;
;suspect;suspect;24,29103851;1,5;1,07421875;0,66545925;1758287873;dl;rpi3;;;;;
;normal;suspect;23,70810509;1,6;1,074266434;0,665287118;1758287874;dl;rpi3;;;;;
;suspect;suspect;29,58798409;3;1,069879532;0,665373675;1758287875;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;23,93984795;1,5;1,059150696;0,665201655;1758287876;dl;rpi3;;;;;
;early;early;25,32792091;2,1;1,059293747;0,665288188;1758287877;dl;rpi3;;;;;
;early;early;21,53420448;1,8;1,060056686;0,665374677;1758287878;dl;rpi3;;;;;
;early;early;25,72965622;1,6;1,0638237;0,665461121;1758287879;dl;rpi3;;;;;
;early;early;23,32210541;1,6;1,065587997;0,665547521;1758287880;dl;rpi3;;;;;
;suspect;imminent failure;25,05993843;1,5;1,067686081;0,665375678;1758287881;dl;rpi3;;;;;
;normal;imminent failure;23,5042572;1,5;1,067686081;0,665203924;1758287882;dl;rpi3;;;;;
;normal;inner race failure;23,69093895;1,5;1,070785522;0,665032258;1758287883;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;22,39203453;2,2;1,070785522;0,664860681;1758287884;dl;rpi3;;;;;
;suspect;suspect;23,98014069;1,7;1,071071625;0,664947124;1758287885;dl;rpi3;;;;;
;normal;early;23,41508865;1,7;1,071500778;0,664775658;1758287886;dl;rpi3;;;;;
;normal;early;26,16596222;2,1;1,071596146;0,664604279;1758287887;dl;rpi3;;;;;
;normal;normal;100,4590988;2,8;1,072025299;0,664690722;1758287888;dl;rpi3;;;;;
;suspect;normal;23,88000488;2,3;1,072692871;0,664519454;1758287889;dl;rpi3;;;;;
;normal;normal;40,30179977;3,6;1,073741913;0,664605873;1758287890;dl;rpi3;;;;;
;normal;normal;26,70407295;2,1;1,073741913;0,664692248;1758287891;dl;rpi3;;;;;
;rolling element failure;suspect;28,43594551;1,8;1,074790955;0,664521112;1758287892;dl;rpi3;;;;;
;suspect;suspect;26,01289749;2;1,074743271;0,664607465;1758287893;dl;rpi3;;;;;
;normal;normal;23,52404594;2,1;1,074743271;0,664693773;1758287894;dl;rpi3;;;;;
;normal;suspect;52,53815651;3,4;1,074743271;0,664522768;1758287895;dl;rpi3;;;;;
;rolling element failure;rolling element failure;57,43098259;3,8;1,077985764;0,664609053;1758287896;dl;rpi3;;;;;
;suspect;normal;34,20901299;2,6;1,077985764;0,664438159;1758287897;dl;rpi3;;;;;
;normal;normal;24,83296394;1,6;1,077985764;0,664524422;1758287898;dl;rpi3;;;;;
;normal;normal;25,53296089;1,5;1,077890396;0,66461064;1758287899;dl;rpi3;;;;;
;rolling element failure;rolling element failure;27,03213692;1,6;1,078367233;0,664696814;1758287900;dl;rpi3;;;;;
;normal;normal;24,90067482;1,5;1,079559326;0,664782944;1758287901;dl;rpi3;;;;;
;normal;normal;22,56989479;1,6;1,080131531;0,664869029;1758287902;dl;rpi3;;;;;
;normal;normal;24,72805977;1,5;1,081466675;0,664955071;1758287903;dl;rpi3;;;;;
;normal;normal;29,46805954;3;1,081609726;0,665041068;1758287905;dl;rpi3;;;;;
;suspect;suspect;24,37186241;1,6;1,081609726;0,665127021;1758287906;dl;rpi3;;;;;
;normal;normal;27,87590027;2;1,081609726;0,66521293;1758287907;dl;rpi3;;;;;
;normal;suspect;22,3069191;1,5;1,081609726;0,665042319;1758287908;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;22,42684364;1,6;1,081562042;0,664871795;1758287909;dl;rpi3;;;;;
;suspect;normal;24,36208725;1,9;1,083040237;0,664701359;1758287910;dl;rpi3;;;;;
;normal;normal;24,67703819;1,5;1,083040237;0,664787289;1758287911;dl;rpi3;;;;;
;normal;normal;25,31242371;1,5;1,083946228;0,664873174;1758287912;dl;rpi3;;;;;
;rolling element failure;rolling element failure;27,21524239;1,6;1,059150696;0,664959016;1758287913;dl;rpi3;;;;;
;suspect;suspect;39,22629356;2;1,055860519;0,665044814;1758287914;dl;rpi3;;;;;
;normal;normal;27,04405785;1,6;1,031827927;0,665130568;1758287915;dl;rpi3;;;;;
;suspect;suspect;24,29389954;1,5;1,035118103;0,665216278;1758287916;dl;rpi3;;;;;
;stage 2 failure;rolling element failure;27,12106705;1,9;1,034498215;0,665046059;1758287917;dl;rpi3;;;;;
;suspect;normal;25,30002594;1,5;1,037359238;0,664875927;1758287918;dl;rpi3;;;;;
;normal;normal;25,41995049;1,5;1,038599014;0,664961637;1758287919;dl;rpi3;;;;;
;normal;normal;25,20108223;2,1;1,040410995;0,665047302;1758287920;dl;rpi3;;;;;
;rolling element failure;suspect;27,33802795;1,6;1,040506363;0,664877301;1758287921;dl;rpi3;;;;;
;suspect;suspect;29,34789658;2,1;1,042509079;0,664962944;1758287922;dl;rpi3;;;;;
;normal;normal;23,91600609;1,6;1,043891907;0,665048544;1758287923;dl;rpi3;;;;;
;normal;suspect;27,6632309;1,6;1,043891907;0,664878672;1758287924;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;23,04387093;1,5;1,05009079;0,664708887;1758287925;dl;rpi3;;;;;
;suspect;suspect;25,27403831;1,5;1,050615311;0,664794486;1758287926;dl;rpi3;;;;;
;normal;early;27,9211998;1,6;1,050662994;0,664624809;1758287927;dl;rpi3;;;;;
;normal;early;24,09410477;1,5;1,050853729;0,664455218;1758287928;dl;rpi3;;;;;
;rolling element failure;normal;60,46199799;1,7;1,051950455;0,664285714;1758287929;dl;rpi3;;;;;
;suspect;normal;22,74799347;2,3;1,052188873;0,664116297;1758287930;dl;rpi3;;;;;
;normal;normal;25,68173409;1,5;1,051473618;0,664201938;1758287931;dl;rpi3;;;;;
;normal;normal;25,42209625;1,5;1,051998138;0,664287535;1758287932;dl;rpi3;;;;;
;rolling element failure;suspect;24,48892593;1,9;1,053667068;0,664118247;1758287933;dl;rpi3;;;;;
;suspect;normal;32,54914284;1,8;1,053237915;0,663949045;1758287934;dl;rpi3;;;;;
;normal;normal;26,65495872;2,3;1,05342865;0,664034641;1758287935;dl;rpi3;;;;;
;normal;normal;26,01599693;2,1;1,055002213;0,664120194;1758287936;dl;rpi3;;;;;
;normal;normal;28,07712555;1,9;1,056528091;0,664205703;1758287937;dl;rpi3;;;;;
;suspect;suspect;26,44777298;1,7;1,056194305;0,664291168;1758287938;dl;rpi3;;;;;
;normal;normal;24,03831482;1,6;1,056241989;0,66437659;1758287939;dl;rpi3;;;;;
;normal;normal;23,84185791;1,5;1,056241989;0,664461969;1758287940;dl;rpi3;;;;;
;rolling element failure;rolling element failure;26,27873421;1,6;1,057434082;0,664547304;1758287941;dl;rpi3;;;;;
;suspect;suspect;25,76589584;1,6;1,058864594;0,664632596;1758287942;dl;rpi3;;;;;
;normal;early;35,17222404;2,4;1,058864594;0,66446365;1758287943;dl;rpi3;;;;;
;normal;early;25,82502365;1,5;1,058864594;0,66429479;1758287944;dl;rpi3;;;;;
;normal;normal;26,05509758;1,5;1,059436798;0,664380081;1758287945;dl;rpi3;;;;;
;suspect;suspect;24,36089516;1,6;1,059627533;0,664465329;1758287946;dl;rpi3;;;;;
;normal;early;54,70609665;1,8;1,059675217;0,664296597;1758287947;dl;rpi3;;;;;
;normal;early;25,96187592;1,6;1,059675217;0,664127951;1758287948;dl;rpi3;;;;;
;rolling element failure;normal;24,22690392;1,6;1,059675217;0,663959391;1758287949;dl;rpi3;;;;;
;suspect;normal;26,25203133;2,5;1,059961319;0,663790916;1758287950;dl;rpi3;;;;;
;normal;normal;30,36189079;2,2;1,059961319;0,663876205;1758287951;dl;rpi3;;;;;
;normal;normal;22,69506454;1,6;1,059961319;0,663961451;1758287952;dl;rpi3;;;;;
;rolling element failure;suspect;22,60494232;1,5;1,059865952;0,663793103;1758287953;dl;rpi3;;;;;
;suspect;suspect;29,6421051;1,7;1,061487198;0,663878327;1758287954;dl;rpi3;;;;;
;normal;normal;26,8509388;1,6;1,060771942;0,663963507;1758287955;dl;rpi3;;;;;
;normal;normal;41,17298126;2,8;1,060771942;0,664048645;1758287956;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,16972542;1,8;1,059532166;0,664133739;1758287957;dl;rpi3;;;;;
;suspect;suspect;29,38103676;1,8;1,059532166;0,66421879;1758287958;dl;rpi3;;;;;
;normal;early;26,68190002;1,6;1,061058044;0,664050633;1758287959;dl;rpi3;;;;;
;normal;early;26,91102028;1,6;1,0617733;0,663882561;1758287960;dl;rpi3;;;;;
;normal;normal;30,87306023;1,8;1,062297821;0,663967611;1758287961;dl;rpi3;;;;;
;suspect;suspect;25,97975731;1,5;1,065349579;0,664052618;1758287962;dl;rpi3;;;;;
;normal;suspect;25,91371536;1,5;1,065349579;0,663884674;1758287963;dl;rpi3;;;;;
;normal;suspect;34,56878662;2,1;1,065444946;0,663716814;1758287964;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;23,59199524;1,6;1,066875458;0,66380182;1758287965;dl;rpi3;;;;;
;suspect;normal;28,56302261;2,2;1,066875458;0,663634066;1758287966;dl;rpi3;;;;;
;normal;normal;25,77805519;1,6;1,065349579;0,66371905;1758287967;dl;rpi3;;;;;
;normal;normal;40,71187973;2,1;1,063537598;0,663803991;1758287969;dl;rpi3;;;;;
;normal;normal;24,29580688;1,6;1,03096962;0,663888889;1758287969;dl;rpi3;;;;;
;suspect;suspect;24,74403381;2;1,033496857;0,663973744;1758287971;dl;rpi3;;;;;
;normal;normal;22,26996422;1,4;1,033735275;0,664058556;1758287972;dl;rpi3;;;;;
;normal;normal;30,62009811;2,4;1,03187561;0,664143326;1758287973;dl;rpi3;;;;;
;rolling element failure;rolling element failure;23,11182022;1,6;1,032018661;0,664228052;1758287974;dl;rpi3;;;;;
;suspect;suspect;26,75294876;1,6;1,035737991;0,664312736;1758287975;dl;rpi3;;;;;
;normal;normal;27,18186378;1,6;1,038742065;0,664397378;1758287976;dl;rpi3;;;;;
;normal;normal;25,74086189;1,5;1,039838791;0,664481976;1758287977;dl;rpi3;;;;;
;stage 2 failure;normal;23,17404747;1,5;1,0409832;0,664314516;1758287978;dl;rpi3;;;;;
;suspect;normal;25,83909035;1,6;1,035404205;0,66414714;1758287979;dl;rpi3;;;;;
;normal;normal;29,46805954;3,6;1,036310196;0,664231738;1758287980;dl;rpi3;;;;;
;normal;normal;26,54957771;1,6;1,036500931;0,664316293;1758287981;dl;rpi3;;;;;
;suspect;suspect;28,34582329;2,1;1,03802681;0,664400806;1758287982;dl;rpi3;;;;;
;suspect;suspect;28,20086479;1,7;1,043081284;0,664485276;1758287983;dl;rpi3;;;;;
;normal;normal;25,05922318;1,5;1,048898697;0,664569703;1758287984;dl;rpi3;;;;;
;normal;suspect;33,90598297;1,8;1,05175972;0,664402516;1758287985;dl;rpi3;;;;;
;rolling element failure;rolling element failure;23,76198769;1,6;1,053333282;0,664486922;1758287986;dl;rpi3;;;;;
;suspect;normal;26,47399902;1,5;1,053333282;0,664319839;1758287987;dl;rpi3;;;;;
;normal;normal;42,52910614;2,9;1,054382324;0,664404223;1758287988;dl;rpi3;;;;;
;normal;normal;23,84614944;1,7;1,056289673;0,664488565;1758287989;dl;rpi3;;;;;
;normal;rolling element failure;22,92609215;1,5;1,057052612;0,664321608;1758287990;dl;rpi3;;;;;
;suspect;normal;31,47816658;2,7;1,057863235;0,664154735;1758287991;dl;rpi3;;;;;
;normal;normal;28,03301811;1,6;1,05805397;0,664239076;1758287992;dl;rpi3;;;;;
;normal;normal;26,85618401;1,6;1,05805397;0,664323374;1758287993;dl;rpi3;;;;;
;normal;suspect;24,82295036;1,5;1,062917709;0,664156627;1758287994;dl;rpi3;;;;;
;suspect;normal;25,88295937;2,3;1,064252853;0,663989962;1758287995;dl;rpi3;;;;;
;normal;normal;24,59287643;1,6;1,064300537;0,66407426;1758287996;dl;rpi3;;;;;
;normal;normal;29,78110313;2,2;1,064300537;0,664158515;1758287997;dl;rpi3;;;;;
;normal;normal;23,66495132;1,8;1,065158844;0,664242728;1758287998;dl;rpi3;;;;;
;suspect;suspect;24,49297905;1,5;1,066112518;0,664326899;1758287999;dl;rpi3;;;;;
;normal;normal;29,1121006;1,7;1,067590714;0,664411028;1758288000;dl;rpi3;;;;;
;normal;suspect;31,30102158;1,8;1,067590714;0,66424455;1758288001;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;23,89502525;1,5;1,067590714;0,664078156;1758288002;dl;rpi3;;;;;
;suspect;suspect;24,16300774;1,8;1,067590714;0,664162284;1758288003;dl;rpi3;;;;;
;normal;early;22,27592468;1,5;1,067733765;0,663995994;1758288004;dl;rpi3;;;;;
;normal;early;26,22699738;1,5;1,067781448;0,663829787;1758288005;dl;rpi3;;;;;
;normal;normal;24,04618263;1,5;1,067781448;0,663913914;1758288006;dl;rpi3;;;;;
;early;early;42,23680496;2,9;1,067781448;0,663997998;1758288007;dl;rpi3;;;;;
;early;early;21,27528191;1,5;1,067781448;0,664082041;1758288008;dl;rpi3;;;;;
;early;early;23,239851;1,5;1,067781448;0,664166042;1758288009;dl;rpi3;;;;;
;early;early;36,57603264;2,7;1,068258286;0,66425;1758288010;dl;rpi3;;;;;
;early;early;30,45678139;2,6;1,068353653;0,664333917;1758288011;dl;rpi3;;;;;
;early;early;28,37586403;1,7;1,068353653;0,664417791;1758288012;dl;rpi3;;;;;
;early;early;25,3071785;1,7;1,068258286;0,664501624;1758288013;dl;rpi3;;;;;
;early;early;25,92301369;1,8;1,068258286;0,664585415;1758288014;dl;rpi3;;;;;
;suspect;imminent failure;27,88901329;1,7;1,068258286;0,664419476;1758288015;dl;rpi3;;;;;
;normal;imminent failure;25,4778862;1,5;1,068258286;0,66425362;1758288016;dl;rpi3;;;;;
;suspect;inner race failure;28,21183205;1,7;1,068258286;0,664087846;1758288017;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;26,61585808;1,6;1,069164276;0,663922156;1758288018;dl;rpi3;;;;;
;suspect;normal;25,01010895;1,7;1,069164276;0,663756548;1758288019;dl;rpi3;;;;;
;normal;normal;25,52199364;1,6;1,069164276;0,663840399;1758288020;dl;rpi3;;;;;
;normal;normal;24,52802658;1,5;1,06959343;0,663924208;1758288021;dl;rpi3;;;;;
;normal;normal;19,82688904;1,4;1,06959343;0,664007976;1758288022;dl;rpi3;;;;;
;suspect;suspect;20,42388916;1,4;1,06959343;0,664091702;1758288023;dl;rpi3;;;;;
;normal;normal;27,40502357;2,1;1,069688797;0,664175386;1758288024;dl;rpi3;;;;;
;normal;normal;24,19018745;1,6;1,069688797;0,664259029;1758288025;dl;rpi3;;;;;
;normal;normal;28,16319466;2,2;1,065444946;0,664342629;1758288026;dl;rpi3;;;;;
;suspect;normal;31,52179718;1,8;1,043128967;0,664177247;1758288027;dl;rpi3;;;;;
;normal;normal;23,91314507;1,7;1,044845581;0,664260826;1758288029;dl;rpi3;;;;;
;normal;normal;26,05104446;1,6;1,046323776;0,664344364;1758288030;dl;rpi3;;;;;
;rolling element failure;suspect;22,88389206;1,5;1,046323776;0,664179104;1758288031;dl;rpi3;;;;;
;suspect;suspect;25,58302879;2,1;1,050567627;0,664262621;1758288032;dl;rpi3;;;;;
;normal;early;23,46587181;1,5;1,051712036;0,664097464;1758288033;dl;rpi3;;;;;
;normal;early;22,82071114;1,7;1,052570343;0,663932389;1758288034;dl;rpi3;;;;;
;rolling element failure;normal;25,87604523;1,6;1,05266571;0,663767396;1758288035;dl;rpi3;;;;;
;suspect;normal;23,71096611;1,6;1,052808762;0,663602484;1758288036;dl;rpi3;;;;;
;normal;normal;27,49490738;1,7;1,054000854;0,663686041;1758288037;dl;rpi3;;;;;
;normal;normal;22,69625664;1,5;1,055622101;0,663769556;1758288038;dl;rpi3;;;;;
;normal;normal;23,40197563;1,5;1,055622101;0,663853029;1758288039;dl;rpi3;;;;;
;suspect;suspect;27,06718445;2,4;1,056098938;0,663936461;1758288040;dl;rpi3;;;;;
;normal;early;27,28796005;1,7;1,056480408;0,663771712;1758288041;dl;rpi3;;;;;
;normal;early;32,09209442;2,3;1,057672501;0,663607045;1758288042;dl;rpi3;;;;;
;normal;normal;24,51610565;1,7;1,058530807;0,663690476;1758288043;dl;rpi3;;;;;
;suspect;normal;24,19900894;1,5;1,058912277;0,663525911;1758288044;dl;rpi3;;;;;
;normal;normal;26,6020298;1,7;1,059389114;0,663609321;1758288045;dl;rpi3;;;;;
;normal;normal;25,46691895;1,6;1,062822342;0,663692689;1758288046;dl;rpi3;;;;;
;normal;suspect;31,2268734;1,8;1,063632965;0,663528246;1758288047;dl;rpi3;;;;;
;suspect;suspect;23,021698;1,6;1,062822342;0,663611593;1758288048;dl;rpi3;;;;;
;normal;early;24,37782288;1,6;1,033639908;0,663447251;1758288049;dl;rpi3;;;;;
;normal;early;27,39930153;1,8;1,037406921;0,663282991;1758288050;dl;rpi3;;;;;
;rolling element failure;normal;23,88525009;1,7;1,039838791;0,663118812;1758288051;dl;rpi3;;;;;
;suspect;normal;22,17912674;2,2;1,041316986;0,662954714;1758288052;dl;rpi3;;;;;
;normal;normal;28,11598778;2,2;1,044654846;0,6630381;1758288053;dl;rpi3;;;;;
;normal;normal;27,77910233;1,8;1,050710678;0,663121444;1758288054;dl;rpi3;;;;;
;rolling element failure;suspect;25,47693253;2,3;1,051616669;0,662957468;1758288055;dl;rpi3;;;;;
;suspect;suspect;41,11099243;2,2;1,052713394;0,663040791;1758288056;dl;rpi3;;;;;
;normal;normal;27,48394012;1,7;1,052761078;0,663124073;1758288057;dl;rpi3;;;;;
;normal;normal;29,80518341;2,3;1,054430008;0,663207314;1758288058;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,17091751;1,8;1,056098938;0,663290514;1758288059;dl;rpi3;;;;;
;normal;early;22,21798897;1,6;1,05881691;0,663126698;1758288060;dl;rpi3;;;;;
;early;early;24,2202282;1,5;1,060342789;0,663209877;1758288061;dl;rpi3;;;;;
;early;early;26,63826942;1,6;1,060438156;0,663293014;1758288062;dl;rpi3;;;;;
;early;early;26,72481537;1,5;1,060533524;0,663376111;1758288063;dl;rpi3;;;;;
;suspect;normal;20,87211609;1,5;1,059865952;0,663212435;1758288064;dl;rpi3;;;;;
;normal;normal;25,21395683;1,5;1,039171219;0,663295511;1758288065;dl;rpi3;;;;;
;normal;normal;23,98514748;1,5;1,034832001;0,663378545;1758288066;dl;rpi3;;;;;
;rolling element failure;suspect;27,97532082;2;1,020240784;0,66321499;1758288067;dl;rpi3;;;;;
;early;early;25,66599846;1,8;1,017570496;0,663298003;1758288068;dl;rpi3;;;;;
;early;early;50,46582222;3,6;1,017522812;0,663380976;1758288069;dl;rpi3;;;;;
;early;early;25,12788773;2;1,022338867;0,663463907;1758288070;dl;rpi3;;;;;
;early;early;29,57296371;2,1;1,022768021;0,663546798;1758288071;dl;rpi3;;;;;
;suspect;suspect;22,22299576;1,9;1,024055481;0,663629648;1758288072;dl;rpi3;;;;;
;normal;suspect;23,35715294;1,7;1,025724411;0,663466273;1758288073;dl;rpi3;;;;;
;suspect;suspect;26,66592598;1,6;1,028251648;0,663549102;1758288074;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;27,83894539;1,6;1,032304764;0,66363189;1758288075;dl;rpi3;;;;;
;suspect;suspect;21,01898193;1,5;1,036453247;0,663714637;1758288076;dl;rpi3;;;;;
;normal;normal;22,37010002;1,4;1,037931442;0,663797344;1758288077;dl;rpi3;;;;;
;normal;normal;24,69563484;1,5;1,03802681;0,66388001;1758288078;dl;rpi3;;;;;
;normal;normal;25,74896812;1,6;1,038122177;0,663962635;1758288079;dl;rpi3;;;;;
;suspect;suspect;22,57204056;1,4;1,034784317;0,66404522;1758288080;dl;rpi3;;;;;
;normal;early;27,3938179;1,7;1,02314949;0,663882064;1758288081;dl;rpi3;;;;;
;normal;early;26,4172554;2,2;1,015472412;0,663718988;1758288082;dl;rpi3;;;;;
;rolling element failure;normal;24,37710762;2;1,016664505;0,663555992;1758288084;dl;rpi3;;;;;
;suspect;normal;28,05089951;3,6;1,023197174;0,663393076;1758288085;dl;rpi3;;;;;
;normal;normal;28,15508842;1,7;1,027059555;0,6634757;1758288086;dl;rpi3;;;;;
;normal;normal;24,61290359;2;1,028633118;0,663558282;1758288087;dl;rpi3;;;;;
;normal;suspect;29,8230648;1,7;1,029348373;0,663395486;1758288088;dl;rpi3;;;;;
;suspect;normal;22,87912369;2;1,037549973;0,663232769;1758288089;dl;rpi3;;;;;
;normal;normal;25,4971981;1,6;1,039028168;0,663315351;1758288090;dl;rpi3;;;;;
;normal;normal;21,84224129;1,5;1,040410995;0,663397892;1758288091;dl;rpi3;;;;;
;normal;normal;23,2231617;1,5;1,043891907;0,663480392;1758288092;dl;rpi3;;;;;
;suspect;normal;26,79419518;2,5;1,038885117;0,663317814;1758288093;dl;rpi3;;;;;
;normal;normal;20,88618279;1,9;1,037931442;0,663400294;1758288094;dl;rpi3;;;;;
;normal;normal;26,83973312;1,8;1,040935516;0,663482733;1758288095;dl;rpi3;;;;;
;normal;normal;24,06096458;1,6;1,040315628;0,663565132;1758288096;dl;rpi3;;;;;
;suspect;suspect;43,95914078;3,1;1,041984558;0,663647491;1758288097;dl;rpi3;;;;;
;normal;normal;39,12496567;3;1,043367386;0,663729809;1758288098;dl;rpi3;;;;;
;normal;suspect;25,16007423;1,6;1,048898697;0,663567409;1758288099;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;32,0057869;2,5;1,050043106;0,663405088;1758288100;dl;rpi3;;;;;
;suspect;suspect;26,81803703;1,5;1,053857803;0,663487405;1758288101;dl;rpi3;;;;;
;normal;early;25,96092224;2,3;1,054573059;0,663325183;1758288102;dl;rpi3;;;;;
